,user_id,text
93,-1001871224871,у меня плейлист пятиклассницы 🕸️
94,-1001871224871,зачем я еду на экзамен выучив ровно ноль слов из лексики
95,-1001871224871,"НЕ 
ЗНА
Ю 
Я"
96,-1001871224871,"почему в метро так холодно, а на улице так жарко 🤕
я болею имейте совесть"
97,-1001871224871,"в россии так холаднааааа 
из-за меняяяаа 😭😭😭😭"
98,-1001871224871,перестань
99,-1001871224871,эээ
100,-1001871224871,"чет меня жестко начинает бесить управляющая кофейни

еще один гон на меня и я пишу что у меня диагностировали рак и очень грустно что они «не верили, что я правда болею»…"
101,-1001871224871,😌😌😌😌😌😌
102,-1001871224871,👇
103,-1001871224871,
104,-1001871224871,кожемякин научился делать красные буквы
105,-1001871224871,😨
106,-1001871224871,😭
107,-1001871224871,щас как поем в самокате…
108,-1001871224871,сусанн ТЫ КУДА МНЕ ПОЛВТОРОГО ЗВОНИЛА ОБЪЯСНИ МНЕ
109,-1001871224871,случайно позвонила соне в пол второго ночи 😔
110,-1001871224871,сраная свобода слова
111,-1001871224871,"стелла только что спросила у меня:

- стоп ты реально не читала библию?

ЧТО."
112,-1001871224871,
113,-1001871224871,да
114,-1001871224871,дегустируем варенье из азербайджана
115,-1001871224871,стелла мне делает чай с вареньем
116,-1001871224871,стелла доделала уборку
117,-1001871224871,стелла делает уборку
118,-1001871224871,стелла хочет уйти
119,-1001871224871,стелла пришла.
120,-1001871224871,стелла придет через минуту и увидит бардак
121,-1001871224871,"норм мне мама позвонила и

- полина тоже заболела?
- да
- молодцы."
122,-1001871224871,моя мечта ходить во вкусвилл каждый день  и не отказывать себе не в чем
123,-1001871224871,"28/60
как вам ребят"
124,-1001871224871,"только вот там я письменный написала гораздо лучше чем. ладно всё
проехали"
125,-1001871224871,"у меня зимой была ТАКАЯ ЖЕ ситуация
у меня было 28 баллов
что за проклятие числа 28"
126,-1001871224871,"боже как набрать на устном экзамене типа
10/20"
127,-1001871224871,"28.7 ЗА ВСЕ ВМЕСТЕ
я умру ХАХАХА"
128,-1001871224871,я честно рассчитывала на 52/70
129,-1001871224871,"35/70
я молчу."
130,-1001871224871,"щас посчитаю баллы алиши и скажу
злая я или нет"
131,-1001871224871,"не то чтобы я заслужила больше, НО"
132,-1001871224871,"боже скинули баллы за англ АХАХАХ

48/70

🫤🫤🫤
ну ладно"
133,-1001871224871,"кто хочет приехать ко мне домой и сделать уборку?

(я болею у меня температура сопли и горло)"
134,-1001871224871,я зашла в избранные и обосралась
135,-1001871224871,пожалуйста
136,-1001871224871,больше 32 = я самый счастливый человек
137,-1001871224871,"сегодня скинут баллы по испанскому, полученные за модуль
уже чувствую запах пересдачи"
138,-1001871224871,
139,-1001871224871,"НЕТ ЭТО НОРМАЛЬНО 
мы ни разу не ели в постели со дня знакомства с полиной 
потому что она запрещает
а тут…"
140,-1001871224871,полин??????
141,-1001871224871,"полина я жила с тобой 2 года, чипсы помимо кровати ты нигде не ешь."
142,-1001871224871,я думала съеду от мамы и буду делать все что захочу
143,-1001871224871,кого я учила что нельзя есть в кровати
144,-1001871224871,"тут должна была быть какая-то кавайная чувырла, но она улетела в америку"
145,-1001871224871,"боже эта мегасвязка ключей меня убивает

потерянный полубрелок нины: 🚬"
146,-1001871224871,"достала с сушилки постельное белье
постелила
думаю
ладно поем в постели бутерброд.

угадайте кто капнул клюквенный соус на новую постель"
147,-1001871224871,я щас буду биться башкой об стену
148,-1001871224871,"ну мне стыдно за него, но 
захват лмедиа через 3…2…"
149,-1001871224871,"норм что мой кружок в лмедиа просто ужасен, а там 60 реакций 

карина пока 👋"
150,-1001871224871,это смешно согласитесь
151,-1001871224871,я просто
152,-1001871224871,😢
153,-1001871224871,
154,-1001871224871,"- полин покидай пожалуйста новости для рубрики в лмедиа 
-"
155,-1001871224871,мое итоговое эссе для гарбузняк:
156,-1001871224871,"заставляют есть свинину и пить
БОЖЕ нельзя было адекватно объяснить мне плохо"
157,-1001871224871,
158,-1001871224871,
159,-1001871224871,
160,-1001871224871,
161,-1001871224871,
162,-1001871224871,моя
163,-1001871224871,💔
164,-1001871224871,мы говна взяли в примерку
165,-1001871224871,полина игоревна можно выйти?
166,-1001871224871,почему?
167,-1001871224871,
168,-1001871224871,на кружок.
169,-1001871224871,"https://t.me/thelmedia

ставим по максимуму ХОРОШИЕ реакции чтоб меня не уволили"
170,-1001871224871,300р чаевых гуляем
171,-1001871224871,"- ты знаешь питон?
- нет
- си плюс плюс?
- плюс минус…"
172,-1001871224871,"окончание моего… 
🥵🥵🥵"
173,-1001871224871,"студенты, которые есть в друзьях у ТОГО САМОГО активиста ака в каждой бочке сами знаете что, включают телефон и видят это в строке уведомлений: 😔"
174,-1001871224871,я
175,-1001871224871,вот)
176,-1001871224871,"я увидела таракана🪳 в коробках с поставками)


пишу мол
таракан.

мне говорят
ПРИШЛИ ПРУФЫ

чтоб вы понимали я до усрачки боюсь тараканов (они заползут ко мне в душу а потом у меня весь дом будет в тараканах)

и я реально вынесла коробку на улицу и пыталась его сфоткать."
177,-1001871224871,мне снится мама полины
178,-1001871224871,там же нет бабаек
179,-1001871224871,меня уже несколько дней преследует страшный сон пожалейте меня
180,-1001871224871,я ем шашлык
181,-1001871224871,
182,-1001871224871,
183,-1001871224871,😭
184,-1001871224871,и почему Маша так загорела?🤨
185,-1001871224871,
186,-1001871224871,"как много народу в этом обоссаном тц домодедовский 

пройдите километр и сидите в цивильной каширской плазе
боже…"
187,-1001871224871,настал момент возвращать всем долги (мне разблокировали карту)
188,-1001871224871,ладно сначала в туалет.
189,-1001871224871,"настроение пропало оформлять альфабанк 
я пошла в кино"
190,-1001871224871,к сожалению пользуюсь каждый божий день
191,-1001871224871,"к чему эти вопросы
- часто пользуетесь картой?)

возьми и посмотри у тебя огромная компьютерная бандура перед лицом"
192,-1001871224871,"боже мне не верят что это моя карта)

вы сберовские твари
ОНИ ЧЕ УЗНАЛИ ЧТО Я ХОЧУ НОВУЮ КАРТУ ОФОРМИТЬ?"
193,-1001871224871,ну типа мы…
194,-1001871224871,Казалось лучше.
195,-1001871224871,Почему вчера это было лучше
196,-1001871224871,мне морально плохо
197,-1001871224871,какие у меня талантливые подписчицы
198,-1001871224871,
199,-1001871224871,пенсии…
200,-1001871224871,"я ненавижу сбер
жду талон)"
201,-1001871224871,ГРУЗИНЫ ВЫ НОРМ
202,-1001871224871,кстати когда монеточка переборет свой страх и фитанет с оксимироном…
203,-1001871224871,"я реально верю что самка поймет какая она дура и сделает что-то крутое… 

будет как с фейсом, но хоть что-то"
204,-1001871224871,"когда-нибудь инстасамка поумнеет и сделает кавер на монополию монеточки 

лет через 20"
205,-1001871224871,"как красиво монеточка говорит о любви 
так никто не может"
206,-1001871224871,ну как красиво 😭
207,-1001871224871,
208,-1001871224871,какую эмоцию юзать
209,-1001871224871,я так поняла это камень в наш с машей огород…
210,-1001871224871,как же круто уметь ориентироваться в пространстве!!! мне достаточно один раз куда то сходить чтобы потом на всю жизнь запомнить дорогу в это место
211,-1001871224871,я послушала селфхарм 50 раз сегодня
212,-1001871224871,"кстати кружок для игоря:

клянусь меня разорвало с этой фразы на паре

«ты будешь…?»"
213,-1001871224871,делаю вид что не вижу как мужик на остановке закидывает снюс
214,-1001871224871,вышла из дома вспомнила что забыла выпить обезбол)
215,-1001871224871,ибрагим читающий это: 😳✍🏿
216,-1001871224871,"если бы я могла забеременеть я бы даже не смогла понять

во мне бы рос месячный малыш мне было бы афигенно"
217,-1001871224871,"слава богу физра закончилась и колесникова больше не будет слушать мои эпопеи про плохое самочувствие 

потому что когда месячные ДОЛЖНЫ быть, и когда их тупо нет
я чувствую себя в два раза хуже, чем когда они у меня есть 

#ПОМОГИТЕ"
218,-1001871224871,"боже я щас буду жестко жаловаться на свою жизнь

МНЕ моя гинекологиня назначила кучу говна (миллиард таблеток на 11к рублей)

я их пила ДВА МЕСЯЦА
у меня мало того что задержка была 50 дней, так я еще и не сдала никакие анализы, ТАК У МЕНЯ ВООБЩЕ НИЧЕ НЕ ПРОШЛО А СТАЛО ТОЛЬКО ХУЖЕ (опустим тот факт что я пила какие-то афигенные дозы витамина Е и хотела умереть после них)

и теперь я узнаю что со мной не так минимум через два месяца, тк через неделю поеду в другую больницу К ДРУГОМУ ГИНЕКОЛОГУ

я ненавижу себя и ненавижу быть женщиной и ненавижу все на свете 

почему я должна страдать 7 лет подряд раз в два месяца"
219,-1001871224871,у игоря 0 баллов из 100 по всем предметам 😭
220,-1001871224871,"преподы: *не знают где наш одногруппник игорь и просят спросить появится ли он вообще хотя бы на сессии*

игорь:"
221,-1001871224871,ибрагим…?
222,-1001871224871,
223,-1001871224871,
224,-1001871224871,
225,-1001871224871,у нас с ним разница 5 лет я пробила (спросила у мамы)
226,-1001871224871,как препод… мне плохо
227,-1001871224871,он лекции читал в игсу ранхигс кстати 🤣
228,-1001871224871,если че про скейт было 12 лет назад…
229,-1001871224871,"май онест реакшн на то что сын папиного друга воровал еду в дикси потому что не было денег и учил меня кататься на скейте в 3 классе, а щас работает в единой россии и ездит на новой ауди  🦶"
230,-1001871224871,"боже я добила ровно 75
гуляем"
231,-1001871224871,😄
232,-1001871224871,
233,-1001871224871,
234,-1001871224871,
235,-1001871224871,"боже
пришла в мфц и мне сразу

- это не у вас мама была с малышом недавно… 
- а что 
- помним малыша.

походу стеша на уши весь мфц поставила"
236,-1001871224871,надеюсь на языке таксистов это значит что я овца
237,-1001871224871,какой-то таксист 10 минут мне сигналил чтобы показать 👍
238,-1001871224871,
239,-1001871224871,"ч забыла что мне щас в мфц…
плюс еще полчаса"
240,-1001871224871,настроение
241,-1001871224871,норм что мне до дома на самокате быстрее ехать 30км чем на машине
242,-1001871224871,Забирайте в сохры 💦💦💦
243,-1001871224871,😭😭😭
244,-1001871224871,"щас полина будет знакомиться с персонажами моего канала…
женя
ибрагим 
хамал
таня…
и тд 

ведите себя хорошо вас читают серьезные люди"
245,-1001871224871,
246,-1001871224871,"стеша жестко простудилась 
и болеет(

куплю ей какую нибудь игрушку и отвезу"
247,-1001871224871,особенно в таком отвратительном исполнении на дудке
248,-1001871224871,"еще раз я услышу песня матушка земля или как там
я буду биться башкой об стену"
249,-1001871224871,
250,-1001871224871,я оформила карту альфа банк
251,-1001871224871,"ребят сегодня пойду получать обратно паспорт после прописки  
разблокирую карту сбера
и в ту же секунду пойду гуглить как оформить альфа банк"
252,-1001871224871,тяжело быть армянкой (богатой)
253,-1001871224871,без году неделя как ты предала нас и прописалась типо москвичка
254,-1001871224871,
255,-1001871224871,мне нравится что я собрала замкадышей под этим постом
256,-1001871224871,да хоть завтра приглашаю
257,-1001871224871,это к этому посту было я плачу
258,-1001871224871,ХАХАХАХАХА
259,-1001871224871,Я же говорю мы скучаем на володарке
260,-1001871224871,"будь проклята сусанна из прошлого которая решила выйти на физру в одних шортах 
еще и без трусов… но опустим 

я умру щас от холода в метро"
261,-1001871224871,блин когда я уже на машине поеду в какой-нибудь зажопинск чтобы подхватить клещей и умереть
262,-1001871224871,.
263,-1001871224871,и что это значит
264,-1001871224871,"блин даже грустно что больше не будет физры в моей жизни…

я имею в виду прям УРОКОВ физры
где будут смотреть на посещения… ставить оценку (четверку из жалости)"
265,-1001871224871,
266,-1001871224871,
267,-1001871224871,альбом монеточки.
268,-1001871224871,"ребята я оч много музыкальных релизов пропускаю в последнее время потому что май какой то ебанутый на это все, можете в комментах мне сюда написать что мне обязательно нужно будет послушать из того что я скорее всего пропустила ✍🏽✍🏽"
269,-1001871224871,если что я записываю круги от скуки.
270,-1001871224871,
271,-1001871224871,"карамели тупо нет😃
мне кажется они забыли добавить
щас пойду разбираться"
272,-1001871224871,
273,-1001871224871,взяла в кфс паннакотту с айс кофе (хз че за кофе…но айс)
274,-1001871224871,щас бы холодный капучино нутелла…
275,-1001871224871,
276,-1001871224871,
277,-1001871224871,ждем
278,-1001871224871,"я за эти полгода так полюбила колесникову…

даже не грущу что закончила физру с ней, а не с мочаловой"
279,-1001871224871,"я опять забыла взять трусы 
чудесно"
280,-1001871224871,пойду отпраздную в кфс
281,-1001871224871,я физру закрыла) сасать
282,-1001871224871,блять тебе монеточка платит ???
283,-1001871224871,"КОРОЧЕ 
кому интересно (кстати альбом можно и в яндекс музыке послушать 😁)

ДА есть необычные треки в жанре хип хоп мне кажется это что-то новое для монеточки, но я реально надеюсь что она будет выпускать больше такого 

новое звучание на фоне мне очень эашло 

круто что все песни а разных жанрах
НО очевидно кис кис кис залетит в тикток лучше всех
и это хорошо 

сводка крутая
инструментал ПРОСТО ВАУ
это настолько качественная чистая работа"
284,-1001871224871,"листаю тикток у меня все видео про альбом 

мне ВСЕ песни зашли блин какая она талантливая какие гениальные тексты"
285,-1001871224871,когда я уже на концерт монеточки боже
286,-1001871224871,"я забыла наушники дома) 
мне без них жить 2 дня"
287,-1001871224871,альбом монеточки 10/10
288,-1001871224871,"любви достойны только бати и подруги
но только не бати подруг и не подруги бать 😭"
289,-1001871224871,не возвращаю куртку сони день 4
290,-1001871224871,люблю
291,-1001871224871,я пахну как восемь часов листать тикток
292,-1001871224871,монополия вайбит
293,-1001871224871,монеточка забрала пятницу?
294,-1001871224871,поехали.
295,-1001871224871,
296,-1001871224871,
297,-1001871224871,
298,-1001871224871,блин тимоти шаламе такой красивый
299,-1001871224871,коротко и ясно
300,-1001871224871,вы бы видели с каким страхом полина со мной в машине сидела 😁
301,-1001871224871,
302,-1001871224871,мы отравимся бесплатным арбузом и сусанна уронила сумку кенгуру в хинкали 😐😐
303,-1001871224871,норм что полина берет фотки с моего канала и кидает типа это она сфоткала
304,-1001871224871,грузинский ужин
305,-1001871224871,заметили что все грузины и осетины разговаривают так будто гонят на вас???
306,-1001871224871,like a g6 🔥🥵🥵
307,-1001871224871,остается дима. какие будут оправдания
308,-1001871224871,афигеть оля читает канал
309,-1001871224871,когда уже каникулы
310,-1001871224871,маш
311,-1001871224871,ну от милы не прям все что хотела но…
312,-1001871224871,"мила 
кабачок 
и элина 

НЕ БУДУТ УДАЛЕНЫ
я получила от них все что хотела в личных сообщениях."
313,-1001871224871,"афигеть много голосов
ну вы прям
.
хотите чтоб я кого-то кикнула"
314,-1001871224871,щас добавлю в опрос ибрагима.
315,-1001871224871,твой канал у меня в архиве
316,-1001871224871,"правила есть правила!
мила хочет чтоб ее кикнули, но если «победит» не она

она будет мучаться на этом канале бесконечно 
сори"
317,-1001871224871,я оскорблена.
318,-1001871224871,
319,-1001871224871,"заново отвечайте
можно нескольких теперь выбрать"
320,-1001871224871,
321,-1001871224871,отныне у нас будут голодные игры
322,-1001871224871,"претенденты на чистку)

1. оля одногруппница полины 

мне кажется она кинула мой канал в архив.

2. дима кобяков 

печальная история. отвечает на посты раз в год.

3. элина 

иногда кринжует, но вроде приемлемо, думает что я лесбиянка (это обидно, я трансгендер) 

4. кабачок подруга нины

РЕДКО ПИШЕТ

5. мила соколова

ответила один раз за все время, потому что в посте было слова «мила»"
323,-1001871224871,
324,-1001871224871,чистка.
325,-1001871224871,"ничего, можно ужасно и защитить проект"
326,-1001871224871,
327,-1001871224871,мы ужасно ПРЕДзащитили проект :)
328,-1001871224871,"стелла оставила чипсы…
думаю
съем пару штук беспалевно 

КАКОЕ ЭТО ГОВНО БОЖЕ ЭТО САМОЕ УЖАСНОЕ ЧТО Я ЕЛА В ЖИЗНИ"
329,-1001871224871,"к нам вернулся мужик которому я дала испорченный кофе в тот раз

видимо только щас диарея прошла"
330,-1001871224871,"я, сдавшая егэ по литературе и получившая диплом журналиста:"
331,-1001871224871,"она теперь специально только в мои смены будет приходить, чтобы говорить это…"
332,-1001871224871,"ХАХАХА ПРИШЛА ТА ДЕВОЧКА
заказала латте и такая
- ну все, я поехала на садовники 😡"
333,-1001871224871,твари я сниму деньги и СРАЗУ перейду на альфабанк
334,-1001871224871,меня отшили в сбере)
335,-1001871224871,ок
336,-1001871224871,
337,-1001871224871,господи я увольняюсь
338,-1001871224871,"динара только что отдала матчу на «безлактозном»…
смотрю, а она вместо молока вообще сливки налила

вдруг у этой женщины была аллергия…………. Я В ШОКЕ"
339,-1001871224871,"хочу я полиной в чико рико чтоб она опять злилась что все острое, а я все ела и потом плакала от изжоги… романтика"
340,-1001871224871,"катя едет в чико рико… поставьте грустную реакцию, чтобы поддержать ее желудок"
341,-1001871224871,прошел ровно час. она вернулась.
342,-1001871224871,я в шоке. у меня нет слов.
343,-1001871224871,"я пишу в чат типа

что за фигня…
и управляющая пишет
- щас я позвоню, она вернется"
344,-1001871224871,"мне плохо.
чтоб вы понимали у нее сегодня со мной смена, но она отдала мне ключи и тупо ушла домой"
345,-1001871224871,"ээээ
мне насрать?"
346,-1001871224871,как они меня бесят боже
347,-1001871224871,туда вас всех
348,-1001871224871,родная а схерали я должна звонить
349,-1001871224871,все тебе конец
350,-1001871224871,я не жду на улице в шортах
351,-1001871224871,динара опаздывает уже на 20 минут кстати
352,-1001871224871,"каждое утро в нашем заведении
начинается одинаково"
353,-1001871224871,это я лизе и ибрагиму.
354,-1001871224871,нина бабка
355,-1001871224871,почему флаг евросоюза
356,-1001871224871,"🇪🇺 это типа - ессс ура 

потому что евросоюз ес 

молодежь разбирайте ЛИЧНО МНОЮ ПРИДУМАННЫЙ ТРЕНД"
357,-1001871224871,маша послушала альбом билли. 🇪🇺
358,-1001871224871,…
359,-1001871224871,"стелла мне хочет проколоть ухо иголкой 
сейчас

да/нет?"
360,-1001871224871,"я испугалась что просрала сережки которые полина подарила

оказалось они в отдельной коробке 😔"
361,-1001871224871,ну всё я вас убью завтра по телефону мрази
362,-1001871224871,настал момент получать по жопе
363,-1001871224871,кстати. количество удаленных подписчиков после очередной чистки будет пропорциональным количеству негативных реакций в реакциях на сообщение выше.
364,-1001871224871,ДЕМОКРАТИИ НЕ БУДЕТ ЗДЕСЬ ПОНЯТНО ВАМ
365,-1001871224871,отныне ЛИЧНЫЕ претензии будут = претензиям к каналу
366,-1001871224871,пофиг.
367,-1001871224871,пиздец я даже не сюда писала
368,-1001871224871,"лена 
второе предупреждение"
369,-1001871224871,"прочитайте
это реально треш ахахах…."
370,-1001871224871,наша кафедра такая типа: ⚰️
371,-1001871224871,
372,-1001871224871,
373,-1001871224871,чтож…
374,-1001871224871,"держу в курсе динара на меня обиделась и отказывается выходить на смены со мной)

правда одну майскую смену не разрешили перенести
вот там я ее и убью нахер"
375,-1001871224871,сообщение наташи сверху вообще убило
376,-1001871224871,мне нравится как всем насрать…
377,-1001871224871,"МОЙ ОТЗЫВ ВЫЛОЖИЛИ
угадайте какой из:)"
378,-1001871224871,
379,-1001871224871,
380,-1001871224871,Ваши отзывы - мой источник энтузиазма и вдохновения❤️❤️❤️
381,-1001871224871,какую оценку ставим?
382,-1001871224871,как тебе
383,-1001871224871,"ЗАВТРА ЗП 
половина уйдет на долги"
384,-1001871224871,"…заказали парные римские бургеры
полина как обычно"
385,-1001871224871,
386,-1001871224871,отмена у меня свидание и за меня заплатят
387,-1001871224871,короче в этот раз девушка мне не понравилась. оценку ей не поставила
388,-1001871224871,"боже зачем сотрудники сбера называют тебя по фио, а потом не могут прочитать отчество"
389,-1001871224871,щас вы получите твари
390,-1001871224871,"блин есть хочу, но купила латте за 400р и деньги закончились."
391,-1001871224871,ну че нищеброды)
392,-1001871224871,"боже какой тут богатый смех…
ВЕЗДЕ"
393,-1001871224871,я на таком велике прошлым летом упала
394,-1001871224871,иду по тверской и делаю вид что не замечаю майбах справа.
395,-1001871224871,"сана не умеет делиться подругами, А Я С НЕЙ ВСЕМИ СВОИМИ КРУТЫМИ ПОДРУГАМИ ДЕЛЮСЬ ‼️"
396,-1001871224871,:(
397,-1001871224871,вот бы дружить с женей чтобы она и на моем канале шутила свои смешные шутки
398,-1001871224871,"боже нет женя будет шутить только на моем канале 
ВЫ НОРМ"
399,-1001871224871,бенефис полины на канале саны
400,-1001871224871,я щас убьюсь об стену
401,-1001871224871,Сусанна с беретом как Перри утконос со своей шпионской шапкой
402,-1001871224871,0:11 Бро не мяукнул 🙅‍♀️🙅‍♀️🙅‍♀️ мордочка не двигалась 💯💯💯
403,-1001871224871,я щас уссусь
404,-1001871224871,быстро все лайкаем нину
405,-1001871224871,"🐈 Если в вашей жизни много стресса и мало любви, предлагаем универсальное лекарство — милых котиков! В новом выпуске **«Путеводитель L!MEDIA»** рассказываем, где можно весело провести время в приятной пушистой компании

#путеводитель"
406,-1001871224871,последнее мы выдумали но…
407,-1001871224871,ладно она оказалась армянкой а потом моей троюродной сестрой
408,-1001871224871,тяжело быть селебрити иона (позорищем)
409,-1001871224871,"у нас сегодня такой милый диалог был с девочкой в столовой

мы сели к ней с машей (не спрашивайте)

и я спросила с какой она программы
- я с журналистики
- о блин я тебя не знаю (
- а я тебя знаю."
410,-1001871224871,осталось похудеть.
411,-1001871224871,не всем понять…
412,-1001871224871,еду за своей секси сережкой иноагент благодаря которой все в меня влюбляются
413,-1001871224871,"пипец еще не в ту сторону села 😂
пришлось выйти
называется обрадовалась 😅😅😅"
414,-1001871224871,"то чувство когда зашла в метро, а там одно свободное место прям для меня
и ты такая 
о повезло повезло 😂😅👍👍"
415,-1001871224871,
416,-1001871224871,а
417,-1001871224871,моя курсовая такая типа
418,-1001871224871,маша меня ненавидит
419,-1001871224871,не поняла…
420,-1001871224871,мои подруги любимые 🥰🥰
421,-1001871224871,
422,-1001871224871,"ради одной пары я еду в уник чтоб потом приехать домой и делать ссаный английский 

нам завтра ПРОБНО защищать проект, а мы сделали 30% всей работы"
423,-1001871224871,Ты
424,-1001871224871,мужик сказал мужик сделал
425,-1001871224871,"со мной девочка будет на бар выходить и она

первокурсница ИОМа ИЗ РАНХА втф 
уже двоих из ранха нашла тут…"
426,-1001871224871,готово
427,-1001871224871,"нина
деньги на месте 
лови"
428,-1001871224871,сколько стоит укол оземпика?
429,-1001871224871,точнее 11 рублей и 97 копеек…
430,-1001871224871,кто скинет мне 12 рублей чтобы я вернула нине 50?
431,-1001871224871,
432,-1001871224871,МНЕ НУЖНЫ МОИ ДЕНЬГИ ИЗ ВКЛАДА ТЫ ТВАРЬ
433,-1001871224871,женя которая ищет как бы подстебать меня в очередной раз:
434,-1001871224871,"такая милая девушка консультировала
я не орала ни на кого("
435,-1001871224871,"все 
мне надоело
я звоню в сбер орать на них"
436,-1001871224871,сана перманентно должна мне денег
437,-1001871224871,"всем спасибо мне заблокировали карту сбера
и я должна нине 50 рублей"
438,-1001871224871,уважаемые падпищеки надеюсь заценили мою новую фотку
439,-1001871224871,
